timestamp,text,username,location,following,followers,about,lang,likes,retweets
2020-12-15 23:36:20,b'\xe3\x82\xa2\xe3\x82\xa6\xe3\x82\xa7\xe3\x82\xa42\xe9\x80\xa3\xe6\x88\xa6\xe3\x81\xa72\xe9\x80\xa3\xe6\x95\x97\xe2\x80\xa6\xe4\xbb\x95\xe4\xba\x8b\xe3\x81\x99\xe3\x82\x8b\xe3\x81\xae\xe3\x81\x8c\xe5\x9c\xb0\xe7\x8d\x84\xe3\x81\xaa\xe3\x82\x93\xe3\x81\xa0\xe3\x81\x91\xe3\x81\xa9\xf0\x9f\x98\xad \xe5\xbe\x97\xe7\x82\xb9\xe3\x81\xae\xe5\x8c\x82\xe3\x81\x84\xe3\x81\x8c\xe5\x85\xa8\xe3\x81\x8f\xe3\x81\x97\xe3\x81\xaa\xe3\x81\x84\xe4\xb8\xad\xe3\x81\xa7\xe3\x82\xb8\xe3\x83\xab\xe3\x83\xbc\xe3\x81\xae\xe6\x8a\x80\xe3\x81\x82\xe3\x82\x8a\xe3\x82\xb4\xe3\x83\xbc\xe3\x83\xab\xe3\x81\xa7\xe5\x85\x88\xe5\x88\xb6\xe3\x81\x97\xe3\x81\x9f\xe3\x81\xae\xe3\x81\x8c\xe5\x8f\xb0\xe7\x84\xa1\xe3\x81\x97\xe3\x81\xab\xe3\x81\xaa\xe3\x82\x8b\xe9\x80\x86\xe8\xbb\xa2\xe8\xb2\xa0\xe3\x81\x91\xe3\x80\x82\xe7\xb5\x82\xe7\x9b\xa4\xe3\x81\xa7\xe3\x82\xb9\xe3\x82\xa4\xe3\x83\x83\xe3\x83\x81\xe5\x88\x87\xe3\x82\x8b\xe3\x81\xaa\xe3\x82\x88\xe3\x80\x82\xe3\x82\xa6\xe3\x83\xab\xe3\x83\x96\xe3\x82\xba\xe3\x81\xab\xe6\xb0\x97\xe6\x8c\x81\xe3\x81\xa1\xe3\x81\xa7\xe8\xb2\xa0\xe3\x81\x91\xe3\x81\xa6\xe3\x82\x8b\xe6\x84\x9f\xe3\x81\x98\xe3\x81\xa0\xe3\x81\xa3\xe3\x81\x9f #WOLCHE #\xe8\xa6\x8b\xe9\x80\x83\xe3\x81\x97\xe9\x85\x8d\xe4\xbf\xa1 https://t.co/KsBnOr0bOZ',b'masa_hase17467',b'',296,300,b'ChelseaFC\xe3\x81\xae\xe3\x83\x95\xe3\x82\xa1\xe3\x83\xb3\xe3\x81\xa7\xe3\x81\x9f\xe3\x81\xbe\xe3\x81\xab\xe6\xb8\xa1\xe8\x8b\xb1 \xe7\x8f\xbe\xe5\x9c\xb0\xe8\xa6\xb3\xe6\x88\xa65\xe5\x8b\x9d4\xe5\x88\x861\xe6\x95\x97\xef\xbc\x8fMetal\xe3\x82\x92\xe5\xa5\xbd\xe3\x82\x93\xe3\x81\xa7\xe8\x81\xb4\xe3\x81\x8d \xe5\xa5\xbd\xe3\x81\x8d\xe3\x81\xaa\xe3\x83\x90\xe3\x83\xb3\xe3\x83\x89\xe3\x81\xae\xe3\x83\xa9\xe3\x82\xa4\xe3\x83\xb4\xe3\x81\xab\xe3\x81\xaf\xe7\x89\x87\xe3\x81\xa3\xe7\xab\xaf\xe3\x81\x8b\xe3\x82\x89\xe9\xa1\x94\xe3\x82\x92\xe5\x87\xba\xe3\x81\x99\xef\xbc\x8f\xe9\x80\x9a\xe5\xb9\xb4Surfing \xe3\x81\xa1\xe3\x81\xb0\xe3\x82\x89\xe3\x81\x8d\xe3\x83\x99\xe3\x83\xbc\xe3\x82\xb9\xe3\x81\xa7\xe5\x8f\xb0\xe9\xa2\xa8\xe3\x81\x8c\xe6\x9d\xa5\xe3\x82\x8c\xe3\x81\xb0\xe6\xb9\x98\xe5\x8d\x97 \xe5\x86\xac\xe5\x9e\x8b\xe6\x8a\x9c\xe3\x81\x91\xe3\x81\x9f\xe3\x82\x89\xe3\x81\x9f\xe3\x81\xbe\xe3\x81\xab\xe6\x97\xa5\xe6\x9c\xac\xe6\xb5\xb7\xe3\x81\xab\xe5\x87\xba\xe6\xb2\xa1\xef\xbc\x8fBC\xe3\x83\xa1\xe3\x82\xa4\xe3\x83\xb3\xe3\x81\xabSnowboarding \xe8\xb0\xb7\xe5\xb7\x9d\xe5\xb2\xb3\xe3\x81\xab\xe5\x87\xba\xe6\xb2\xa1\xef\xbc\x8f\xe7\xad\x8b\xe3\x83\x88\xe3\x83\xac\xef\xbc\x8f\xe8\x87\xaa\xe8\xbb\xa2\xe8\xbb\x8a\xef\xbc\x8f\xe6\x9f\xb4\xe7\x8a\xac\xe3\x81\x8c\xe5\xa4\xa7\xe5\xa5\xbd\xe7\x89\xa9',ja,0,0
2020-12-15 23:36:19,b'RT @ChelseaFC: FT. #WOLCHE https://t.co/A0lqCPy39T',b'Bfwjzy1oIFxjzQV',b'',11,0,b'',und,0,981
2020-12-15 23:36:19,b'hello #WOLCHE https://t.co/c1xFRfO1KB',b'rosefltr',b'',18,51,b'promo',en,0,0
2020-12-15 23:36:10,"b""RT @_ActuFC_: #PL // #WOLCHE \xf0\x9f\x8f\xb4\xf3\xa0\x81\xa7\xf3\xa0\x81\xa2\xf3\xa0\x81\xa5\xf3\xa0\x81\xae\xf3\xa0\x81\xa7\xf3\xa0\x81\xbf | Les Wolves arrachent la victoire \xc3\xa0 la 92emes minute, malgr\xc3\xa9 avoir conc\xc3\xa9d\xc3\xa9 l'ouverture du score.\n\n\xe2\x9c\x85 W\xe2\x80\xa6""",b'Youss_Benks210',"b'Ile-de-France, France'",679,665,b'\xf0\x9d\x99\xb5\xf0\x9d\x9a\x9b\xf0\x9d\x9a\x98\xf0\x9d\x9a\x96 \xe2\x86\xaa\xef\xb8\x8f \xf0\x9f\x87\xab\xf0\x9f\x87\xb7\xf0\x9f\x87\xb5\xf0\x9f\x87\xb0 \xf0\x9d\x9a\x83\xf0\x9d\x9a\x9b\xf0\x9d\x9a\x8a\xf0\x9d\x9a\x9f\xf0\x9d\x9a\x8e\xf0\x9d\x9a\x95\xf0\x9d\x9a\x8e\xf0\x9d\x9a\x9b \xf0\x9f\x8c\x8e\xe2\x9c\x88\xef\xb8\x8f',fr,0,3
2020-12-15 23:36:09,"b""RT @ChelseaFC: Goal for Wolves. Neto. \n\n\xf0\x9f\x90\xba 2-1 \xf0\x9f\x94\xb5 [90'] #WOLCHE""",b'AJNATH4N',b'',282,256,b'',en,0,1227
2020-12-15 23:36:07,"b""Depuis la blessure de ziyech chelsea gagne plus.. ce qui montre son importance dans l'effectif comme on a aussi pu\xe2\x80\xa6 https://t.co/xPId6Ne1hm""",b'CityzensMohamed',b'',287,14,b'',fr,12,3
2020-12-15 23:36:01,b'RT @ChelseaFC: FT. #WOLCHE https://t.co/A0lqCPy39T',b'jsjblues17',b'',868,546,"b'Jessica,@taka4848mina,\xe3\x82\xb5\xe3\x83\x8a,\xe3\x82\xb8\xe3\x82\xb9,\xe3\x83\x9f\xe3\x83\xb3\xe3\x82\xb8\xe3\x83\xa5@official_IZONE,@JYPETWICE ,@BLACKPINK, @chelseafc @nge_official @chiba_lotte @mercedesamgf1! @DavidLuiz_4 @lewishamilton'",und,0,981
2020-12-15 23:35:46,"b""RT @Swiss_Deluxe_: The match couldn't have possibly ended any better. \nNow where's Werner when you need him?\nChilwell with a disaster class\xe2\x80\xa6""",b'talktoDazz',b'Pilgrims Progress \xf0\x9f\x91\xa3',1578,1705,b'\xe2\x97\x8fClean freak & hygiene extremist. \xe2\x97\x8fPerfectionist \xe2\x97\x8fPacifist \xe2\x97\x8fWorld Class Enigma \xe2\x97\x8fProfessional and Skilled Writer \xe2\x97\x8fLinguist \xe2\x97\x8fSpokesman \xe2\x97\x8fModel \xe2\x97\x8fOCD \xe2\x97\x8f@FCBayernEN\xf0\x9f\x94\xb4\xe2\x9a\xaa',en,0,1
2020-12-15 23:35:31,b'RT @ChelseaFC: Matchday Live is back again! \xf0\x9f\x99\x8c\n\nJoin the team LIVE on our Facebook page and the 5th Stand from 4.50pm (UK) as they look ahea\xe2\x80\xa6',b'AanA_RcY05',b'Makassar',366,230,"b'AKB48\xe3\x82\xb0\xe3\x83\xab\xe3\x83\x97 \xe3\x83\x95\xe3\x82\xa1\xe3\x83\xb3/\xe3\x83\xb2\xe3\x82\xbf\n\xf0\x9f\x91\xb8 Oshimen AKB48 \xe3\x82\xb0\xe3\x83\xab\xe3\x83\x97 : \xe5\xb2\xa1\xe7\x94\xb0\xe5\xa5\x88\xe3\x80\x85\n\xf0\x9f\x91\x89 @officialAKB48G_Staff \xf0\x9f\x91\x8d\n\xf0\x9f\x91\x89 YouTube, Showroom-Live, Twitter \xf0\x9f\x94\x9b'",en,0,109
2020-12-15 23:35:30,b'RT @ChelseaFC: \xf0\x9d\x97\x96\xf0\x9d\x97\xa3\xf0\x9d\x9f\xad\xf0\x9d\x9f\xac checking-in at Molineux! \xf0\x9f\x94\xb5\n\n#WOLCHE https://t.co/JYQQF85LCk',b'AanA_RcY05',b'Makassar',366,230,"b'AKB48\xe3\x82\xb0\xe3\x83\xab\xe3\x83\x97 \xe3\x83\x95\xe3\x82\xa1\xe3\x83\xb3/\xe3\x83\xb2\xe3\x82\xbf\n\xf0\x9f\x91\xb8 Oshimen AKB48 \xe3\x82\xb0\xe3\x83\xab\xe3\x83\x97 : \xe5\xb2\xa1\xe7\x94\xb0\xe5\xa5\x88\xe3\x80\x85\n\xf0\x9f\x91\x89 @officialAKB48G_Staff \xf0\x9f\x91\x8d\n\xf0\x9f\x91\x89 YouTube, Showroom-Live, Twitter \xf0\x9f\x94\x9b'",en,0,394
2020-12-15 23:35:28,b'I had the best tailored customer service experiences with @PTEKNG ...Somto Emmanuel.\nTry us today for that memorabl\xe2\x80\xa6 https://t.co/Xl9RAmYeKD',b'PTEKNG',b'Nigeria',1506,1512,b'Travel/Education Consultants',en,1,0
2020-12-15 23:35:21,b'RT @ChelseaFC: FT. #WOLCHE https://t.co/A0lqCPy39T',b'AizalFazly',b'',500,787,b'you know who you are',und,0,981
2020-12-15 23:35:19,"b""RT @ChelseaFC: We've arrived in Wolverhampton! \xf0\x9f\x91\x8b\n\n#WOLCHE https://t.co/G8416H8W9F""",b'AanA_RcY05',b'Makassar',366,230,"b'AKB48\xe3\x82\xb0\xe3\x83\xab\xe3\x83\x97 \xe3\x83\x95\xe3\x82\xa1\xe3\x83\xb3/\xe3\x83\xb2\xe3\x82\xbf\n\xf0\x9f\x91\xb8 Oshimen AKB48 \xe3\x82\xb0\xe3\x83\xab\xe3\x83\x97 : \xe5\xb2\xa1\xe7\x94\xb0\xe5\xa5\x88\xe3\x80\x85\n\xf0\x9f\x91\x89 @officialAKB48G_Staff \xf0\x9f\x91\x8d\n\xf0\x9f\x91\x89 YouTube, Showroom-Live, Twitter \xf0\x9f\x94\x9b'",en,0,357
2020-12-15 23:35:15,"b'RT @geraldngaopk: Yoh Bro Mendy, The honeymoon is over. Welcome to English Premier League. Thank you. #WOLCHE https://t.co/nG4l7dNOM0'",b'blueewill',b'on the table',880,603,b'abstract? I am :)',en,0,31
2020-12-15 23:35:09,"b""RT @Ichape_ilale: What Chelsea fans thought Timo Werner would be VS what he's turning out to be\n#WOLCHE https://t.co/2v5V9WSqel""",b'EllaDaivd00',b'Home',1842,541,b'My love for the sound of music\xf0\x9f\xa4\x9e\xf0\x9f\x8f\xbe\xf0\x9f\xa4\x9e\xf0\x9f\x8f\xbe \xf0\x9f\x92\x80',en,0,109
2020-12-15 23:35:01,b'RT @PrinceIkerave: Me as mendy:\nMake I show you my kepabilities \n#WOLCHE #Lampard #Werner #Havertz https://t.co/qJfx8GNkUD',b'EllaDaivd00',b'Home',1842,541,b'My love for the sound of music\xf0\x9f\xa4\x9e\xf0\x9f\x8f\xbe\xf0\x9f\xa4\x9e\xf0\x9f\x8f\xbe \xf0\x9f\x92\x80',en,0,56
2020-12-15 23:34:58,"b""RT @Innotizzy1: Me as Timo Werner:\n\nThis league is too hard for meooo,I don't think i can make it here!\n#WOLCHE https://t.co/Q2hjpYKFgy htt\xe2\x80\xa6""",b'EllaDaivd00',b'Home',1842,541,b'My love for the sound of music\xf0\x9f\xa4\x9e\xf0\x9f\x8f\xbe\xf0\x9f\xa4\x9e\xf0\x9f\x8f\xbe \xf0\x9f\x92\x80',en,0,66
2020-12-15 23:34:49,b'RT @chelseafc_indo: The Blues telah mendarat di Wolverhampton! \xf0\x9f\x91\x8b\n\n#WOLCHE #CFCIndo\nhttps://t.co/JOdEKcoQYB',b'AanA_RcY05',b'Makassar',366,230,"b'AKB48\xe3\x82\xb0\xe3\x83\xab\xe3\x83\x97 \xe3\x83\x95\xe3\x82\xa1\xe3\x83\xb3/\xe3\x83\xb2\xe3\x82\xbf\n\xf0\x9f\x91\xb8 Oshimen AKB48 \xe3\x82\xb0\xe3\x83\xab\xe3\x83\x97 : \xe5\xb2\xa1\xe7\x94\xb0\xe5\xa5\x88\xe3\x80\x85\n\xf0\x9f\x91\x89 @officialAKB48G_Staff \xf0\x9f\x91\x8d\n\xf0\x9f\x91\x89 YouTube, Showroom-Live, Twitter \xf0\x9f\x94\x9b'",in,0,2
2020-12-15 23:34:48,b'RT @fwhedits: - Wallpaper -Header -\n\n-Kant\xc3\xa9 - Giroud - Thiago Silva - Reece James -\n\n#WOLCHE https://t.co/X63yl3lx6i',b'EpifanioArthur',b'Algum lugar a\xc3\xad \xf0\x9f\x87\xa7\xf0\x9f\x87\xb7',795,418,"b'Torcedor do @Flamengo\xf0\x9f\x94\xb4\xe2\x9a\xab\xef\xb8\x8f l Grande admirador do futebol europeu @BVB l Fa\xc3\xa7o uns edits de qualidade duvidosa, se quiser, chama dm l\xc3\xa1 no @fwhedits'",en,0,1
2020-12-15 23:34:42,b'RT @AdegbolaIG: CHELSEA Always trying to prove a point!\xf0\x9f\x98\x82 #WOLCHE https://t.co/LG5Z5Dfzq8',b'jarnagol',"b'Sitiawan, Perak'",282,530,b'Logan.22.\nDDS. USM',en,0,1
2020-12-15 23:34:36,"b""RT @ChelseaFC: Let's have your score predictions!\n\n#WOLCHE""",b'AanA_RcY05',b'Makassar',366,230,"b'AKB48\xe3\x82\xb0\xe3\x83\xab\xe3\x83\x97 \xe3\x83\x95\xe3\x82\xa1\xe3\x83\xb3/\xe3\x83\xb2\xe3\x82\xbf\n\xf0\x9f\x91\xb8 Oshimen AKB48 \xe3\x82\xb0\xe3\x83\xab\xe3\x83\x97 : \xe5\xb2\xa1\xe7\x94\xb0\xe5\xa5\x88\xe3\x80\x85\n\xf0\x9f\x91\x89 @officialAKB48G_Staff \xf0\x9f\x91\x8d\n\xf0\x9f\x91\x89 YouTube, Showroom-Live, Twitter \xf0\x9f\x94\x9b'",en,0,179
2020-12-15 23:34:31,"b""RT @Innotizzy1: Me as Timo Werner:\n\nThis league is too hard for meooo,I don't think i can make it here!\n#WOLCHE https://t.co/Q2hjpYKFgy htt\xe2\x80\xa6""",b'ekpelibethe3rd',"b'Lagos, Nigeria'",1138,1052,b'#EQUITY #JUSTICE #LOVE',en,0,66
2020-12-15 23:34:28,b'RT @premierleague: The late show \xf0\x9f\x98\x85\n\n#WOLCHE https://t.co/wrj3qopQ0x',b'Super_Barnet',b'United Kingdom',4278,3218,"b'Christian, sports fan, music lover. Pro EU. \xf0\x9f\x87\xaa\xf0\x9f\x87\xba \nHertfordshire, England'",en,0,492
2020-12-15 23:34:27,b'RT @Av14Hash: Daniel James Watching Werner On The Wing #WOLCHE https://t.co/8kjEsvODUT',b'MrRilwayne',b'Victoria park',89,74,b'',en,0,72
2020-12-15 23:34:22,b'RT @ChelseaFC: FT. #WOLCHE https://t.co/A0lqCPy39T',b'asahifibox',b'hrO1line',133,127,"b""j a e h y u k ' s \xf0\x9f\x90\x84\xf0\x9f\xa4\x8d\xf0\x9f\x92\x9b""",und,0,981
2020-12-15 23:34:19,b'RT @parkthebus8989: @ChelseaFC Werner and Havertz fighting over which one of them is worst signing of the season for Chelsea.\n\n#WOLCHE http\xe2\x80\xa6',b'byron_g17',b'',51,28,b'',en,0,98
2020-12-15 23:34:12,"b""RT @Hustleuthman: Funniest video u will watch today. Just look nd buy ,but me as Nigerian i won't, i must touch am \xf0\x9f\x98\x82\xf0\x9f\x92\x94.\n#WOLCHE\nOdunlade | f\xe2\x80\xa6""",b'JoanaMatilda',b'',143,83,b'A Caring Nurse\xf0\x9f\x92\x96\xe2\x9b\x91 goal getter\xf0\x9f\x8f\x85game lover\xf0\x9f\x8e\xae',en,0,486
2020-12-15 23:34:08,"b'RT @LeClubDes_5: \xf0\x9f\x9a\xa8 EN DIRECT : D\xc3\x89BRIEFS DE #RealMadridAthletic, #WOLCHE &amp; #SVWBVB !\n\nRDV ICI \xf0\x9f\x91\x89 https://t.co/zt2c5Utqb9\n\n\xf0\x9f\x97\xa3\xef\xb8\x8f Pr\xc3\xa9sent\xc3\xa9 par @Va\xe2\x80\xa6'",b'Sir_Abdel',"b'Paris, France'",180,501,"b'\xc3\x89tudiant en droit, \xc3\xa9ducateur U18, assistant d\xe2\x80\x99\xc3\xa9dition @LeClubDes_5 et surtout supporter rossonero \xf0\x9f\x94\xb4\xe2\x9a\xab'",fr,0,12
2020-12-15 23:33:52,b'RT @_collinsville: Kai Havertz adaptation excuse has almost expired #WOLCHE https://t.co/wQuIWH0vCB',b'Tee_A11',"b'Stamford Bridge, England'",453,353,b'Life is better when you\xe2\x80\x99re laughing. Unfortunate #ChelseaFC & #OKCThunder fan \xf0\x9f\x95\x8a|\xf0\x9f\x87\xb3\xf0\x9f\x87\xac',en,0,107
2020-12-15 23:33:42,"b""RT @Hustleuthman: Funniest video u will watch today. Just look nd buy ,but me as Nigerian i won't, i must touch am \xf0\x9f\x98\x82\xf0\x9f\x92\x94.\n#WOLCHE\nOdunlade | f\xe2\x80\xa6""",b'Thugmotivation0',b'Globetrotter',3533,922,"b'CEO of @theshoeboxstore on Twitter & IG, A2 Frozen Foods, and Dirt Crew Cleaners. iLove God, My Family, Money, Cars & Sneakers. #MUFC 4Life'",en,0,486
2020-12-15 23:33:40,"b""RT @ChelseaFC: Goal for Wolves. Neto. \n\n\xf0\x9f\x90\xba 2-1 \xf0\x9f\x94\xb5 [90'] #WOLCHE""",b'APSnevets',b'',82,19,b'I got great cooking',en,0,1227
2020-12-15 23:33:38,"b'RT @Bluzezs: Frame 1: 11,500\nFrame 2: 12,500\nFrame 3: 14,000\nFrame 4: 15,500\n\n-\nSend a DM\nCall/WhatsApp - 090505064\nLocation - Lagos \nDeliv\xe2\x80\xa6'",b'Itz__demola',"b'Lagos, Nigeria'",12324,14779,b'||Media || Digital marketer || Micro influencer || SCA WARRIOR ||07034618233 || DM for adverts and promotions https://t.co/klBIijQzKM',en,0,107
2020-12-15 23:33:37,b'RT @ChelseaFC: Chelsea team news! \xf0\x9f\x93\x9d\n\n#WOLCHE https://t.co/wjOnC1N510',b'AanA_RcY05',b'Makassar',366,230,"b'AKB48\xe3\x82\xb0\xe3\x83\xab\xe3\x83\x97 \xe3\x83\x95\xe3\x82\xa1\xe3\x83\xb3/\xe3\x83\xb2\xe3\x82\xbf\n\xf0\x9f\x91\xb8 Oshimen AKB48 \xe3\x82\xb0\xe3\x83\xab\xe3\x83\x97 : \xe5\xb2\xa1\xe7\x94\xb0\xe5\xa5\x88\xe3\x80\x85\n\xf0\x9f\x91\x89 @officialAKB48G_Staff \xf0\x9f\x91\x8d\n\xf0\x9f\x91\x89 YouTube, Showroom-Live, Twitter \xf0\x9f\x94\x9b'",en,0,2864
2020-12-15 23:33:35,"b""RT @ChelseaFC: Goal for Wolves. Neto. \n\n\xf0\x9f\x90\xba 2-1 \xf0\x9f\x94\xb5 [90'] #WOLCHE""",b'ChrisWells66',b'Crawley',482,249,b'Open to escalation',en,0,1227
2020-12-15 23:33:34,"b""RT @ChelseaFC: We've got five minutes left to find a winner here! \n\nC'MON CHELS! \xf0\x9f\x91\x8a \n\n\xf0\x9f\x90\xba 1-1 \xf0\x9f\x94\xb5 [85'] #WOLCHE https://t.co/dFzBjQtKxD""",b'APSnevets',b'',82,19,b'I got great cooking',en,0,128
2020-12-15 23:33:27,"b'RT @OptaJoe: 8 - No player has scored more goals for Chelsea in all competitions than Olivier Giroud this season, with his goal tonight com\xe2\x80\xa6'",b'diobi94',b'Nigeria',1145,194,"b'Easy going guy,sports loving and  @ChelseaFC fan. Am also a lover of good inspirational books and novels.'",en,0,64
2020-12-15 23:33:16,b'RT @chelseafc_indo: Inilah 1\xe2\x83\xa31\xe2\x83\xa3 awal the Blues untuk laga kali ini. \n\n#WOLCHE #CFCIndo https://t.co/VOCJxxF9W4',b'AanA_RcY05',b'Makassar',366,230,"b'AKB48\xe3\x82\xb0\xe3\x83\xab\xe3\x83\x97 \xe3\x83\x95\xe3\x82\xa1\xe3\x83\xb3/\xe3\x83\xb2\xe3\x82\xbf\n\xf0\x9f\x91\xb8 Oshimen AKB48 \xe3\x82\xb0\xe3\x83\xab\xe3\x83\x97 : \xe5\xb2\xa1\xe7\x94\xb0\xe5\xa5\x88\xe3\x80\x85\n\xf0\x9f\x91\x89 @officialAKB48G_Staff \xf0\x9f\x91\x8d\n\xf0\x9f\x91\x89 YouTube, Showroom-Live, Twitter \xf0\x9f\x94\x9b'",in,0,12
2020-12-15 23:33:14,b'RT @doubleolami: \xc2\xa390 million \xf0\x9f\xa4\xa1\xf0\x9f\xa4\xa1 Kai Havertz better than Ozil they say.\n\nAll Chelsea fans must apologize for the way they slandered Pepe.\xe2\x80\xa6',b'soliita1',b'',965,350,b'\xd9\x85\xd8\xad\xdb\x8c\xd8\xb7 \xd8\xb2\xdb\x8c\xd8\xb3\xd8\xaa\xd8\x8c \xd9\x85\xd9\x86\xda\x86\xd8\xb3\xd8\xaa\xd8\xb1\xdb\x8c\xd9\x88\xd9\x86\xd8\xa7\xdb\x8c\xd8\xaa\xd8\xaf',en,0,28
2020-12-15 23:33:12,b'RT @Wolves: FT | #WOL 2-1 #CHE\n\nDaniel Podence and Pedro Neto both score as Wolves come from behind to take all three points at Molineux. #\xe2\x80\xa6',b'nggilangi',b'',416,312,b're-build',en,0,495
2020-12-15 23:33:07,"b""RT @ChelseaFC: Goal for Wolves. Neto. \n\n\xf0\x9f\x90\xba 2-1 \xf0\x9f\x94\xb5 [90'] #WOLCHE""",b'jsjblues17',b'',868,546,"b'Jessica,@taka4848mina,\xe3\x82\xb5\xe3\x83\x8a,\xe3\x82\xb8\xe3\x82\xb9,\xe3\x83\x9f\xe3\x83\xb3\xe3\x82\xb8\xe3\x83\xa5@official_IZONE,@JYPETWICE ,@BLACKPINK, @chelseafc @nge_official @chiba_lotte @mercedesamgf1! @DavidLuiz_4 @lewishamilton'",en,0,1227
2020-12-15 23:33:06,"b""RT @Hustleuthman: Funniest video u will watch today. Just look nd buy ,but me as Nigerian i won't, i must touch am \xf0\x9f\x98\x82\xf0\x9f\x92\x94.\n#WOLCHE\nOdunlade | f\xe2\x80\xa6""",b'Itz__demola',"b'Lagos, Nigeria'",12324,14779,b'||Media || Digital marketer || Micro influencer || SCA WARRIOR ||07034618233 || DM for adverts and promotions https://t.co/klBIijQzKM',en,0,486
2020-12-15 23:33:02,"b""RT @ChelseaFC: Goal for Wolves. Podence. \n\n\xf0\x9f\x90\xba 1-1 \xf0\x9f\x94\xb5 [66'] #WOLCHE""",b'jsjblues17',b'',868,546,"b'Jessica,@taka4848mina,\xe3\x82\xb5\xe3\x83\x8a,\xe3\x82\xb8\xe3\x82\xb9,\xe3\x83\x9f\xe3\x83\xb3\xe3\x82\xb8\xe3\x83\xa5@official_IZONE,@JYPETWICE ,@BLACKPINK, @chelseafc @nge_official @chiba_lotte @mercedesamgf1! @DavidLuiz_4 @lewishamilton'",en,0,190
2020-12-15 23:33:00,b'RT @Gabafolayan: Lets settle this.\n\nWho would you have as your Top 9?\n\nRT FOR GIROUD.   LIKE FOR RAUL\n                                 JIME\xe2\x80\xa6',b'emmakyankola',b'Kampala ',458,428,"b'I supply, install, maintain and fix medical devices. soccer fanatic, Chelsea diehard.\n I surrendered the rest to God'",en,0,124
2020-12-15 23:32:58,"b'RT @jakeheasman: I\xe2\x80\x99m stunned. Lampard just stood on the touchline next to Werner and watched him put in a disgraceful performance, and not\xe2\x80\xa6'",b'Adxtayo',b'',949,1866,b'',en,0,305
2020-12-15 23:32:52,b'RT @duruchuk07: Daniel James when he sees Werner on that wing \xf0\x9f\x98\x82#WOLCHE https://t.co/lmkOFbTZxu',b'majesty_henry',b'',54,16,b'sars must go',en,0,25
2020-12-15 23:32:48,b'RT @premierleague: The late show \xf0\x9f\x98\x85\n\n#WOLCHE https://t.co/wrj3qopQ0x',b'taengtown09',b'',113,27,b'Taeyeon Kim - Jennie Kim  - Liverpool FC',en,0,492
2020-12-15 23:32:46,b'RT @ChelseaFC: FT. #WOLCHE https://t.co/A0lqCPy39T',b'Siraplimausuam',"b'Muar, Johor'",304,333,b'Assalamualaikum. #ktbffh',und,0,981
2020-12-15 23:32:46,b'RT @SPORTTVPortugal: \xe2\x9a\xbd\xef\xb8\x8f @daniel_podence GOLA\xc3\x87O! \xf0\x9f\x9a\x80\n\n@Wolves\n\n#sporttvportugal #premierleague #pl #wolche #wolverhamptonwanderersfc #wolverha\xe2\x80\xa6',b'Diogo_lopes07',"b'Porto, Portugal'",1672,1124,b'Nunca desista das coisas que te fazem sorrir',pt,0,38
2020-12-15 23:32:44,"b'RT @jakeheasman: I\xe2\x80\x99m stunned. Lampard just stood on the touchline next to Werner and watched him put in a disgraceful performance, and not\xe2\x80\xa6'",b'PBateman2011',b'',5000,689,"b'Freelance political operative.  \xe2\x80\x98\xe2\x80\x99A photo, a CV, the town you live?\xe2\x80\x9d John Sweeney \xe2\x80\x98\xe2\x80\x99How\xe2\x80\x99s the weather in St Petersburg?\xe2\x80\x9d Nick Cohen  \xe2\x80\x9cDick!\xe2\x80\x9d Michael White'",en,0,305
2020-12-15 23:32:43,b'10k psps\n\n#WOLCHE #MasumlarApartman\xc4\xb1 https://t.co/c1xFRfO1KB',b'rosefltr',b'',18,51,b'promo',in,0,0
2020-12-15 23:32:43,"b""RT @D9INE_FOREVER21: \xe2\x9a\xbd\xef\xb8\x8f Wolves vs Chelsea | Neto (GOAL) 90' #WOLCHE https://t.co/zXtdQCGmM3""",b'frankiie_4k',"b'Hale, England'",699,903,b'ARSENAL BLOODCLAT GANG\xf0\x9f\x92\xab\xf0\x9f\x8c\x9f \xf0\x9f\xa7\x98\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f \xea\xb0\x9c\xec\x9d\xb8\xec\xa0\x81\xec\x9c\xbc\xeb\xa1\x9c \xeb\x85\xb8\xeb\xaf\xb8\xeb\x84\xa4\xec\x9d\xb4\xed\x8a\xb8\xea\xb0\x80 \xeb\x90\x98\xec\x84\x9c \xea\xb7\xb8\xeb\x9e\x98\xeb\xaf\xb8\xec\x97\x90 \xeb\x8b\xa8\xeb\x8f\x85\xea\xb3\xb5\xec\x97\xb0\xec\x9d\x84 \xed\x95\x9c \xeb\x92\xa4 \xea\xb0\x80\xea\xb8\x89\xec\xa0\x81\xec\x9d\xb4\xeb\xa9\xb4!',en,0,42
